iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,imprelig,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
467,2,0,3,2,19,15,10,15,11,491,1,0.61,0,29,3,30,10,25,20,8,7,1,7,7,8,7,6,7,5,6,2,24,8,4,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20,20,20,20,20,0,60,5,15,10,5,5,8,8,8,8,8,1,9,10,10,10,10,9,8,5,0
467,2,0,3,2,19,15,10,8,12,492,1,0.12,0,30,6,30,0,30,30,10,0,1,10,8,10,8,10,2,2,1,2,24,8,4,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20,20,20,20,20,0,60,5,15,10,5,5,8,8,8,8,8,1,8,10,10,9,9,9,8,5,0
467,2,0,3,2,19,15,10,2,14,494,0,0.29,1,30,2,25,25,25,25,0,0,0,8,8,8,7,7,7,7,4,2,24,8,4,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20,20,20,20,20,0,60,5,15,10,5,5,8,8,8,8,8,1,8,10,10,10,9,10,8,5,0
467,2,0,3,2,19,15,10,6,15,495,1,-0.01,0,32,6,20,20,20,15,15,10,1,8,7,6,7,6,5,7,7,2,24,8,4,7,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20,20,20,20,20,0,60,5,15,10,5,5,8,8,8,8,8,1,7,8,9,9,8,9,7,5,0
468,3,0,5,2,19,15,6,7,1,481,0,0.53,0,23,2,25,20,15,20,5,15,1,7,8,8,7,7,8,8,7,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,5,7,6,4,5,5,4,2,0
468,3,0,5,2,19,15,6,8,2,482,1,0.17,0,30,2,20,10,22,20,15,13,1,9,7,7,8,6,6,8,6,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,1,5,8,8,8,8,7,8,8,0
468,3,0,5,2,19,15,6,15,3,483,0,0.71,0,28,2,40,20,20,20,0,0,0,10,9,10,10,10,10,9,9,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,1,6,6,6,7,7,5,7,5,0
468,3,0,5,2,19,15,6,3,5,485,0,-0.12,0,29,1,20,15,20,15,15,15,1,10,10,10,10,10,9,10,7,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,5,8,7,5,8,4,7,7,0
468,3,0,5,2,19,15,6,14,7,487,0,0.31,0,24,4,25,26,15,10,9,15,1,4,7,8,6,8,2,7,3,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,4,7,7,3,3,2,5,5,0
468,3,0,5,2,19,15,6,9,8,488,0,0.33,0,29,4,15,20,20,20,5,20,1,10,7,8,8,10,8,8,8,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,4,8,8,5,5,3,5,7,0
468,3,0,5,2,19,15,6,10,9,489,0,-0.16,0,28,2,20,10,20,20,20,0,1,8,8,9,7,8,7,8,8,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,8,7,7,6,7,6,7,7,0
468,3,0,5,2,19,15,6,1,10,490,0,0.65,0,29,2,30,15,20,10,10,15,1,8,7,7,6,6,8,7,6,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,3,8,8,4,8,8,6,7,0
468,3,0,5,2,19,15,6,11,11,491,0,0.47,0,29,3,30,10,25,20,8,7,0,6,7,8,7,6,5,5,6,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,8,8,7,6,6,5,5,5,0
468,3,0,5,2,19,15,6,4,12,492,1,0.16,1,30,6,30,0,30,30,10,0,1,10,10,10,10,10,2,10,5,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,1,9,8,8,8,8,8,7,6,0
468,3,0,5,2,19,15,6,13,14,494,1,0.26,0,30,2,25,25,25,25,0,0,1,9,8,9,8,8,7,8,8,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,1,5,7,7,6,6,4,7,6,0
468,3,0,5,2,19,15,6,2,15,495,0,-0.07,1,32,6,20,20,20,15,15,10,0,7,5,7,5,5,4,6,6,2,25,13,2,2,8,3,7,7,7,8,8,2,6,8,7,5,9,9,9,7,6,4,15,25,15,15,15,15,30,15,20,15,10,10,8,9,6,8,8,0,4,7,7,7,7,6,5,6,0
470,5,0,9,2,19,15,13,14,1,481,0,0.67,0,23,2,25,20,15,20,5,15,0,7,7,8,5,7,1,4,1,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,4,5,4,2,3,4,3,0
470,5,0,9,2,19,15,13,15,2,482,1,0.15,0,30,2,20,10,22,20,15,13,1,8,6,8,6,7,5,6,5,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,2,8,9,7,6,6,7,6,0
470,5,0,9,2,19,15,13,7,3,483,0,0.64,0,28,2,40,20,20,20,0,0,0,10,9,10,10,10,9,9,9,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,4,5,5,6,5,3,4,4,0
470,5,0,9,2,19,15,13,13,4,484,0,0.43,1,31,4,16,16,20,16,16,16,1,9,8,10,8,7,7,7,3,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,3,8,2,2,2,5,4,0
470,5,0,9,2,19,15,13,10,5,485,0,0.17,0,29,1,20,15,20,15,15,15,1,10,10,10,10,10,10,10,8,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,4,5,3,2,3,4,4,0
470,5,0,9,2,19,15,13,6,7,487,0,0.5,1,24,4,25,26,15,10,9,15,1,7,4,7,4,8,2,5,2,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,2,6,7,2,2,2,4,3,0
470,5,0,9,2,19,15,13,1,8,488,1,0.56,1,29,4,15,20,20,20,5,20,1,8,8,8,8,8,8,8,5,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,5,5,5,8,5,5,7,7,0
470,5,0,9,2,19,15,13,2,9,489,1,0.26,0,28,2,20,10,20,20,20,0,1,7,7,9,9,8,7,10,8,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,7,7,5,7,5,7,8,5,0
470,5,0,9,2,19,15,13,8,10,490,0,0.78,0,29,2,30,15,20,10,10,15,1,9,8,9,8,9,8,8,5,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,2,4,6,4,3,2,2,2,0
470,5,0,9,2,19,15,13,3,11,491,1,0.23,0,29,3,30,10,25,20,8,7,1,8,7,7,8,8,6,7,6,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,7,6,8,5,5,4,7,5,0
470,5,0,9,2,19,15,13,11,12,492,0,0.11,0,30,6,30,0,30,30,10,0,1,10,10,10,10,8,10,10,6,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,5,4,5,2,3,6,4,0
470,5,0,9,2,19,15,13,4,13,493,0,0.01,1,20,4,30,10,10,30,10,10,0,6,7,9,6,9,0,4,1,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,7,2,3,3,3,5,3,0
470,5,0,9,2,19,15,13,5,14,494,0,0.68,0,30,2,25,25,25,25,0,0,1,8,8,8,8,8,8,8,6,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,0,3,7,4,4,3,3,6,3,0
470,5,0,9,2,19,15,13,9,15,495,1,-0.18,0,32,6,20,20,20,15,15,10,1,6,7,7,6,7,6,6,6,2,29,4,1,4,1,1,1,10,10,10,2,1,3,10,5,10,10,6,6,10,1,4,10,20,25,25,10,10,60,10,10,10,5,5,4,9,5,8,6,1,4,4,6,9,2,4,7,5,0
474,9,0,17,2,19,15,8,10,2,482,0,0.22,0,30,2,20,10,22,20,15,13,1,7,7,8,6,6,6,6,6,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,0,7,6,8,5,8,5,7,7,0
474,9,0,17,2,19,15,8,2,3,483,0,0.42,0,28,2,40,20,20,20,0,0,0,8,10,10,10,10,9,8,9,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,1,9,7,9,9,8,7,9,8,0
474,9,0,17,2,19,15,8,5,5,485,0,-0.3,1,29,1,20,15,20,15,15,15,1,10,10,10,10,10,9,10,9,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,0,4,9,8,6,6,8,6,10,0
474,9,0,17,2,19,15,8,1,7,487,0,-0.21,0,24,4,25,26,15,10,9,15,1,7,6,7,7,7,5,8,6,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,0,4,10,9,5,7,5,7,5,0
474,9,0,17,2,19,15,8,11,8,488,0,0.02,0,29,4,15,20,20,20,5,20,1,9,9,9,9,9,9,9,9,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,0,5,8,9,6,8,5,6,10,0
474,9,0,17,2,19,15,8,12,9,489,1,-0.07,0,28,2,20,10,20,20,20,0,1,8,7,8,8,9,7,8,8,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,1,10,9,9,9,8,9,9,10,0
474,9,0,17,2,19,15,8,3,10,490,0,-0.04,0,29,2,30,15,20,10,10,15,1,8,8,8,8,7,8,7,7,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,0,4,5,9,7,8,5,5,5,0
474,9,0,17,2,19,15,8,6,12,492,1,0.32,0,30,6,30,0,30,30,10,0,1,10,10,10,10,10,10,10,7,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,1,8,7,7,9,7,8,7,10,0
474,9,0,17,2,19,15,8,14,13,493,0,-0.21,0,20,4,30,10,10,30,10,10,0,6,7,10,9,6,5,9,4,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,0,9,8,8,9,8,7,8,10,0
474,9,0,17,2,19,15,8,15,14,494,1,-0.06,0,30,2,25,25,25,25,0,0,1,7,7,7,9,8,6,8,5,2,30,10,1,2,10,2,10,10,7,7,9,2,9,8,1,4,3,7,10,6,9,9,15,20,10,30,5,20,50,10,10,10,10,10,9,9,10,8,7,1,9,9,9,9,6,5,9,9,0
475,10,0,19,2,19,15,15,1,1,481,0,0.66,0,23,2,25,20,15,20,5,15,1,5,8,7,7,8,5,7,6,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,6,8,7,3,3,6,6,7,0
475,10,0,19,2,19,15,15,9,3,483,0,0.56,0,28,2,40,20,20,20,0,0,0,7,10,8,9,7,6,6,9,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,6,3,8,6,5,5,5,5,0
475,10,0,19,2,19,15,15,12,5,485,0,0.22,0,29,1,20,15,20,15,15,15,1,9,10,10,10,10,10,9,9,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,4,4,4,4,4,6,3,3,0
475,10,0,19,2,19,15,15,14,6,486,0,0.58,1,32,3,20,20,20,15,10,15,0,5,7,6,5,7,5,7,4,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,5,6,7,5,5,5,5,5,0
475,10,0,19,2,19,15,15,3,8,488,0,0.61,0,29,4,15,20,20,20,5,20,1,10,10,10,10,10,10,10,10,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,4,4,6,4,4,4,5,6,0
475,10,0,19,2,19,15,15,10,10,490,0,0.53,0,29,2,30,15,20,10,10,15,1,10,9,7,7,7,6,9,5,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,3,3,4,3,3,3,3,4,0
475,10,0,19,2,19,15,15,5,11,491,0,0.3,1,29,3,30,10,25,20,8,7,0,5,6,5,5,5,5,5,5,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,8,5,7,7,7,6,5,5,0
475,10,0,19,2,19,15,15,13,12,492,1,0.09,0,30,6,30,0,30,30,10,0,1,10,8,10,8,2,1,3,2,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,6,4,5,5,6,6,5,5,0
475,10,0,19,2,19,15,15,6,13,493,0,0.11,0,20,4,30,10,10,30,10,10,0,7,9,10,10,10,9,9,6,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,1,8,5,7,7,7,7,7,5,0
475,10,0,19,2,19,15,15,7,14,494,0,0.5,0,30,2,25,25,25,25,0,0,0,6,6,8,5,7,5,5,2,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,4,3,4,4,4,4,4,4,0
475,10,0,19,2,19,15,15,11,15,495,0,0.09,0,32,6,20,20,20,15,15,10,1,7,7,7,7,5,5,6,7,2,27,13,2,9,1,1,6,10,6,5,2,0,5,4,4,9,8,3,5,6,9,5,10,15,30,10,15,20,40,5,10,15,10,20,5,8,5,7,7,0,4,3,4,5,3,4,4,5,0
476,11,0,21,2,19,15,14,15,1,481,0,0.41,1,23,2,25,20,15,20,5,15,0,5,5,5,5,5,1,3,3,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,7,4,5,3,4,3,4,2,0
476,11,0,21,2,19,15,14,1,2,482,0,0.08,1,30,2,20,10,22,20,15,13,0,6,6,7,6,6,6,6,4,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,6,7,7,6,8,5,6,4,0
476,11,0,21,2,19,15,14,8,3,483,0,0.38,1,28,2,40,20,20,20,0,0,0,8,10,8,9,7,5,6,10,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,4,4,4,7,5,7,5,5,0
476,11,0,21,2,19,15,14,11,5,485,1,-0.15,0,29,1,20,15,20,15,15,15,1,10,10,10,10,10,9,10,8,1,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,1,7,8,8,8,5,6,8,6,1
476,11,0,21,2,19,15,14,13,6,486,0,0.47,0,32,3,20,20,20,15,10,15,0,8,8,7,6,7,5,7,3,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,1,8,8,8,7,8,5,5,6,0
476,11,0,21,2,19,15,14,7,7,487,0,0.03,0,24,4,25,26,15,10,9,15,0,7,8,5,5,6,1,3,2,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,4,6,9,2,3,3,3,3,0
476,11,0,21,2,19,15,14,3,9,489,0,0.06,1,28,2,20,10,20,20,20,0,0,5,7,5,5,5,5,5,5,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,1,7,6,6,5,5,4,5,5,0
476,11,0,21,2,19,15,14,4,11,491,0,0.6,0,29,3,30,10,25,20,8,7,0,5,6,6,7,6,6,5,5,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,9,5,7,8,6,6,6,5,0
476,11,0,21,2,19,15,14,6,14,494,0,0.12,1,30,2,25,25,25,25,0,0,1,7,10,7,7,6,5,7,5,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,5,4,6,4,4,3,4,3,0
476,11,0,21,2,19,15,14,10,15,495,0,-0.08,0,32,6,20,20,20,15,15,10,0,7,7,7,5,4,4,6,7,2,25,13,3,9,4,1,7,9,5,5,4,1,7,3,3,3,3,3,7,6,3,5,20,20,20,15,15,10,50,5,5,30,5,5,7,9,5,7,6,0,4,3,5,7,3,2,3,3,0
479,15,0,28,2,19,15,7,8,1,481,0,0.23,1,23,2,25,20,15,20,5,15,1,8,6,7,7,7,7,7,5,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,6,8,6,4,5,3,6,8,0
479,15,0,28,2,19,15,7,9,2,482,0,0.44,1,30,2,20,10,22,20,15,13,0,6,7,7,5,6,5,6,6,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,1,5,8,8,6,8,2,7,9,0
479,15,0,28,2,19,15,7,1,3,483,0,0.47,1,28,2,40,20,20,20,0,0,0,9,10,10,10,8,5,8,8,1,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,3,6,7,5,4,1,3,6,0
479,15,0,28,2,19,15,7,4,5,485,0,-0.08,0,29,1,20,15,20,15,15,15,1,9,10,10,10,10,9,9,5,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,1,5,4,1,3,0,2,7,0
479,15,0,28,2,19,15,7,6,6,486,0,0.37,0,32,3,20,20,20,15,10,15,1,9,7,8,7,7,6,7,5,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,3,8,9,6,9,1,5,8,0
479,15,0,28,2,19,15,7,15,7,487,0,-0.29,0,24,4,25,26,15,10,9,15,1,8,6,7,7,5,2,7,4,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,2,9,8,2,4,2,4,5,0
479,15,0,28,2,19,15,7,10,8,488,0,-0.03,0,29,4,15,20,20,20,5,20,1,10,10,10,10,10,10,10,9,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,4,6,8,4,9,2,3,8,0
479,15,0,28,2,19,15,7,2,10,490,0,-0.09,1,29,2,30,15,20,10,10,15,0,8,6,6,6,7,5,5,4,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,2,8,7,5,5,0,2,6,0
479,15,0,28,2,19,15,7,12,11,491,0,0.45,0,29,3,30,10,25,20,8,7,0,6,6,7,6,6,5,5,5,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,1,7,6,8,7,9,4,7,8,0
479,15,0,28,2,19,15,7,13,13,493,0,0.16,0,20,4,30,10,10,30,10,10,0,7,9,10,9,8,7,8,4,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,1,7,6,7,7,9,5,6,7,0
479,15,0,28,2,19,15,7,14,14,494,0,0.27,1,30,2,25,25,25,25,0,0,0,7,7,7,7,7,7,6,5,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,3,8,7,5,7,2,5,4,0
479,15,0,28,2,19,15,7,3,15,495,0,0.07,0,32,6,20,20,20,15,15,10,1,7,6,7,5,7,5,6,6,2,27,13,3,7,10,7,10,9,8,7,9,1,7,5,4,7,7,7,7,7,7,6,15,15,20,20,15,15,30,5,15,25,10,15,8,8,8,8,8,0,2,6,5,6,4,1,2,8,0
481,1,1,2,2,19,15,3,4,1,466,0,0.7,1,24,2,10,20,20,15,20,15,0,5,7,5.5,4,4,3,4,5,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,5,7,7,6,6,4,6,5,0
481,1,1,2,2,19,15,10,11,2,467,1,0.65,1,24,2,20,20,20,20,20,0,1,8,10,10,9,8,7,7,4,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,8,8,7,8,6,7,8,7,0
481,1,1,2,2,19,15,6,7,3,468,0,0.53,0,25,6,15,25,15,15,15,15,0,5,7,6,4,5,5,4,2,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,7,8,8,7,7,8,8,7,0
481,1,1,2,2,19,15,13,14,5,470,0,0.67,0,29,4,10,20,25,25,10,10,0,3,4,5,4,2,3,4,3,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,7,7,8,5,7,1,4,1,0
481,1,1,2,2,19,15,12,13,6,471,0,0.46,0,30,4,15,15,25,10,15,20,0,4,3,4,3,4,2,2,2,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,3,6,7,6,7,2,2,1,0
481,1,1,2,2,19,15,1,2,7,472,0,0.6,0,25,3,10,25,25,20,10,10,1,8,7,7,7,5,6,8,8,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,5,9,8,6,6,3,7,4,0
481,1,1,2,2,19,15,9,10,8,473,0,0.54,0,34,4,15,20,20,15,15,15,0,10,9,8,8,8,8,8,5,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,3,7,8,2,6,1,5,1,0
481,1,1,2,2,19,15,15,1,10,475,0,0.66,0,27,3,10,15,30,10,15,20,0,6,8,7,3,3,6,6,7,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,1,5,8,7,7,8,5,7,6,0
481,1,1,2,2,19,15,14,15,11,476,0,0.41,1,25,2,20,20,20,15,15,10,0,7,4,5,3,4,3,4,2,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,5,5,5,5,5,1,3,3,0
481,1,1,2,2,19,15,4,5,12,477,0,0.35,0,27,3,16,19,16,17,15,17,0,6,6,6,5,6,7,6,4,2,23,9,1,2,3,3,7,9,8,7,1,2,5,8,2,7,10,10,10,6,1,6,25,20,15,20,5,15,30,10,10,20,20,10,8,7,8,9,5,0,6,8,8,5,5,3,5,1,0
